osm_id,railway,name,place,website,wikidata,highway,bicycle,crossing,lcn,power,traffic_signals,traffic_signals:direction,stop,barrier,addr:city,addr:housenumber,addr:street,amenity,building,man_made,pipeline,religion,direction,crossing:island,leisure,seamark:harbour:category,seamark:name,seamark:type,entrance,material,brand,brand:wikidata,brand:wikipedia,addr:postcode,description,office,operator,emergency,cuisine,smoking,takeaway,facebook,opening_hours,phone,addr:country,addr:province,addr:unit,shop,official_name,healthcare,beauty,pet,alt_name,ford,dispensing,outdoor_seating,opening_hours:covid19,dance:teaching,bench,bus,network,public_transport,shelter,tactile_paving,bicycle_parking,covered,fee,cycleway,cycleway:both,lanes,surface,oneway,ref,bridge,layer,cycleway:right,usage,service,landuse,lit,source_ref,foot,boat,waterway,segregated,sidewalk,fax,isced:level,operator:type,school:language,start_date,maxspeed,validate:no_name,maxspeed:type,old_ref,natural,water,tunnel,junction,mtb:scale,mtb:scale:uphill,sac_scale,trail_visibility,parking,footway,access,building:levels,addr:interpolation,location,substance,cables,voltage,sport,wheelchair,turn:lanes:backward,turn:lanes:forward,turn:lanes,admin_level,boundary,drive_through,internet_access,internet_access:fee,roof:levels,lanes:backward,lanes:forward,tracktype,leaf_cycle,leaf_type,delivery,motor_vehicle,industrial,traffic_calming,horse,supervised,denomination,cycleway:left,drive_in,golf,golf_cart,disused:amenity,handicap,par,fence_type,height,incline,width,type,route,name:ar,name:bn,name:en,name:es,name:fr,name:ja,name:ko,name:sv,name:vi,name:zh,note,wikipedia,source:date,restriction,population,population:date,political_division,WKT
"804466826",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0735411 42.2509998, -83.0734561 42.2509998, -83.0734561 42.2509751, -83.073379 42.2509751, -83.073379 42.2509512, -83.0733776 42.2509512, -83.0733776 42.2508525, -83.0735271 42.2508525, -83.0735271 42.2509457, -83.0735411 42.2509457, -83.0735411 42.2509998))"
"804477797",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0732926 42.2484283, -83.0732976 42.2484288, -83.0732924 42.2484593, -83.0732861 42.2484587, -83.0732847 42.248467, -83.0731743 42.2484569, -83.0731734 42.2484618, -83.0731115 42.2484561, -83.0731124 42.2484512, -83.0731121 42.2484512, -83.0731141 42.2484392, -83.0731144 42.2484392, -83.0731151 42.248435, -83.0731183 42.2484353, -83.0731221 42.2484127, -83.0731226 42.2484127, -83.0731312 42.2483615, -83.073136 42.248362, -83.0731428 42.2483208, -83.0733559 42.2483403, -83.0733451 42.2484047, -83.0732972 42.2484003, -83.0732926 42.2484283))"
"804477798",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0730956 42.2485628, -83.0730909 42.2485624, -83.0730966 42.248528, -83.0730963 42.2485279, -83.0731023 42.2484917, -83.0731031 42.2484919, -83.073105 42.2484802, -83.0732784 42.248496, -83.0732765 42.2485078, -83.0732848 42.2485086, -83.0732787 42.2485446, -83.0732741 42.2485443, -83.073269 42.2485744, -83.0733109 42.2485782, -83.0732998 42.2486442, -83.0732249 42.2486373, -83.0732264 42.2486288, -83.0730867 42.2486159, -83.0730956 42.2485628))"
"804477799",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0732821 42.2487497, -83.0732289 42.2487445, -83.0732251 42.2487657, -83.0732382 42.248767, -83.0732318 42.2488028, -83.0730661 42.2487865, -83.0730725 42.2487507, -83.0730727 42.2487507, -83.0730782 42.2487202, -83.0730793 42.2487203, -83.0730903 42.2486594, -83.0732947 42.2486795, -83.0732821 42.2487497))"
"804477800",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0732194 42.248885, -83.0732012 42.2488832, -83.0731963 42.2489115, -83.0732496 42.2489167, -83.0732385 42.2489785, -83.0730393 42.2489589, -83.0730504 42.2488971, -83.0730524 42.2488973, -83.0730598 42.2488562, -83.0730604 42.2488562, -83.0730648 42.2488316, -83.0732261 42.2488474, -83.0732194 42.248885))"
"804477801",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0731768 42.2491463, -83.0730002 42.2491289, -83.0730085 42.2490827, -83.0730105 42.249083, -83.0730195 42.2490326, -83.0730203 42.2490327, -83.0730262 42.2489996, -83.0732292 42.2490195, -83.0732167 42.2490892, -83.0732095 42.2490885, -83.0732056 42.2491101, -83.0731837 42.2491079, -83.0731768 42.2491463))"
"804477802",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0731731 42.2493098, -83.0729755 42.2492904, -83.0729877 42.2492227, -83.0729894 42.2492229, -83.0729928 42.2492043, -83.0729913 42.2492042, -83.0729987 42.2491629, -83.0731822 42.249181, -83.0731748 42.2492222, -83.0731665 42.2492214, -83.0731633 42.24924, -83.0731853 42.2492422, -83.0731731 42.2493098))"
"804477803",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0729734 42.2494102, -83.0729766 42.2493925, -83.0729884 42.2493937, -83.0729888 42.2493918, -83.0729892 42.2493898, -83.0729987 42.2493366, -83.0731471 42.2493513, -83.0731372 42.2494064, -83.0731255 42.2494052, -83.0731252 42.2494071, -83.073122 42.2494248, -83.0731586 42.2494285, -83.0731466 42.2494957, -83.0729578 42.2494771, -83.0729699 42.2494099, -83.0729734 42.2494102))"
"804477804",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0729493 42.2495418, -83.0729505 42.2495351, -83.073122 42.2495521, -83.0731124 42.2496054, -83.0730934 42.2496036, -83.073092 42.2496114, -83.0731342 42.2496156, -83.0731225 42.2496809, -83.0729293 42.2496618, -83.0729403 42.2496007, -83.0729402 42.2496007, -83.0729422 42.2495886, -83.0729409 42.2495885, -83.0729051 42.249585, -83.0729136 42.2495384, -83.0729493 42.2495418))"
"804477805",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0730936 42.2498405, -83.0729051 42.2498251, -83.0729137 42.2497681, -83.0729134 42.2497681, -83.0729163 42.2497485, -83.0729168 42.2497487, -83.0729247 42.2496962, -83.0731001 42.2497106, -83.0730916 42.2497675, -83.0730667 42.2497655, -83.0730654 42.2497743, -83.073103 42.2497774, -83.0730936 42.2498405))"
"804477806",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.073035 42.2499281, -83.0730342 42.2499315, -83.0730327 42.2499384, -83.0730741 42.2499434, -83.0730604 42.250005, -83.0729699 42.2499939, -83.0729698 42.2499939, -83.0728665 42.2499813, -83.0728802 42.2499197, -83.0728814 42.2499199, -83.0728829 42.249913, -83.0728823 42.2499129, -83.0728834 42.2499078, -83.072885 42.2499008, -83.0728945 42.2498583, -83.0730624 42.2498789, -83.0730514 42.2499283, -83.0730354 42.2499263, -83.073035 42.2499281))"
"804477807",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0730115 42.250178, -83.072818 42.2501521, -83.0728316 42.2500963, -83.0727874 42.2500904, -83.0728009 42.2500349, -83.072834 42.2500394, -83.0728398 42.2500154, -83.0728848 42.2500214, -83.0728846 42.2500224, -83.0729981 42.2500376, -83.0729857 42.2500886, -83.0729738 42.2500871, -83.0729711 42.2500988, -83.0730289 42.2501065, -83.0730115 42.250178))"
"804478163",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0729777 42.2479775, -83.0729835 42.2479642, -83.0730725 42.2479855, -83.0730162 42.2481141, -83.0729347 42.2480945, -83.0729272 42.2480927, -83.072847 42.2480734, -83.0728975 42.2479582, -83.0729777 42.2479775))"
"804478164",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0731873 42.2480375, -83.0731952 42.2480198, -83.0732806 42.2480406, -83.0732234 42.2481692, -83.0731539 42.2481522, -83.073138 42.2481484, -83.0731181 42.2481435, -83.0730614 42.2481297, -83.0731107 42.2480187, -83.0731873 42.2480375))"
"804478165",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0733373 42.2481961, -83.073334 42.2482034, -83.0732839 42.2481912, -83.0733141 42.2481234, -83.0732883 42.2481171, -83.0733185 42.2480491, -83.0733509 42.248057, -83.0733506 42.2480576, -83.0733942 42.2480683, -83.0733919 42.2480734, -83.0734028 42.2480761, -83.0734025 42.2480769, -83.0734409 42.2480862, -83.0734383 42.2480919, -83.0734973 42.2481063, -83.0734406 42.2482337, -83.0733816 42.2482193, -83.0733866 42.2482082, -83.0733482 42.2481988, -83.0733381 42.2481962, -83.0733373 42.2481961))"
"804482903",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.074079 42.2482427, -83.0740678 42.2482689, -83.0740681 42.2482689, -83.074073 42.2482576, -83.0741163 42.2482677, -83.0741114 42.2482791, -83.0741467 42.2482873, -83.0740978 42.248402, -83.0739202 42.2483604, -83.0739691 42.2482458, -83.0739725 42.2482466, -83.0739837 42.2482204, -83.074079 42.2482427))"
"804482904",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0738121 42.2483394, -83.0738009 42.2483367, -83.0737841 42.2483326, -83.073776 42.2483306, -83.0737286 42.2483192, -83.0737853 42.248191, -83.0738408 42.2482045, -83.0738336 42.2482208, -83.0738504 42.2482248, -83.0738659 42.2481898, -83.0739509 42.2482104, -83.0738858 42.2483573, -83.0738121 42.2483394))"
"804483035",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0732242 42.2504562, -83.0732078 42.2504478, -83.0732135 42.2504417, -83.0731966 42.2504331, -83.0731975 42.250432, -83.0731469 42.2504063, -83.073233 42.2503136, -83.0732941 42.2503447, -83.0732861 42.2503534, -83.0732924 42.2503567, -83.0732998 42.2503604, -83.0733089 42.250365, -83.0733319 42.2503403, -83.0734054 42.2503778, -83.0732978 42.2504937, -83.0732328 42.2504605, -83.0732242 42.2504562))"
"804483036",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0734872 42.2504608, -83.0735008 42.2504676, -83.0735075 42.2504603, -83.0735593 42.250486, -83.0734634 42.2505919, -83.0733252 42.2505235, -83.0734212 42.2504175, -83.073423 42.2504184, -83.073442 42.2503974, -83.0735128 42.2504325, -83.0734872 42.2504608))"
"804483037",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0735733 42.2506355, -83.0735131 42.2506058, -83.0736177 42.2504897, -83.073687 42.2505239, -83.0736698 42.250543, -83.0736948 42.2505554, -83.0737075 42.2505413, -83.073762 42.2505681, -83.0737384 42.2505944, -83.0737335 42.2505998, -83.0736679 42.2506726, -83.0736684 42.2506729, -83.0736586 42.2506838, -83.0735786 42.2506443, -83.0735824 42.25064, -83.0735733 42.2506355))"
"804483038",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0738663 42.2511979, -83.0738715 42.2511107, -83.0740642 42.2511169, -83.0740586 42.2512136, -83.0740363 42.2512129, -83.0740354 42.2512285, -83.0739498 42.2512257, -83.0739493 42.2512347, -83.0738643 42.251232, -83.0738657 42.2512074, -83.0738663 42.2511979))"
"804483039",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0741695 42.251395, -83.0740904 42.2513583, -83.0741699 42.2512645, -83.074249 42.2513012, -83.0741695 42.251395))"
"804483357",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0744261 42.2493936, -83.0743908 42.2493932, -83.0743928 42.2492761, -83.0745832 42.2492779, -83.0745814 42.2493763, -83.0746144 42.2493766, -83.0746134 42.2494329, -83.0744837 42.2494317, -83.0744841 42.2494118, -83.0744258 42.2494112, -83.0744261 42.2493936))"
"804483358",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0742236 42.2494645, -83.0741077 42.2495178, -83.0740227 42.2494166, -83.0740821 42.2493892, -83.0740542 42.249356, -83.0741555 42.2493093, -83.0741834 42.2493425, -83.0742243 42.2493235, -83.0742543 42.2493592, -83.0742861 42.2493446, -83.0743445 42.2494141, -83.0743066 42.2494316, -83.0743157 42.2494424, -83.0742359 42.2494792, -83.0742236 42.2494645))"
"804483359",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0741206 42.2497337, -83.0739679 42.2497278, -83.0739703 42.2496944, -83.073972 42.2496946, -83.0739755 42.2496451, -83.073932 42.2496435, -83.0739348 42.2496037, -83.073974 42.2496052, -83.0739764 42.2495709, -83.0741688 42.2495784, -83.0741642 42.2496439, -83.0741178 42.2496421, -83.0741137 42.2497001, -83.0741229 42.2497004, -83.0741206 42.2497337))"
"804483360",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0740596 42.2498436, -83.0740612 42.2498202, -83.0740457 42.2498196, -83.0740475 42.2497939, -83.0740459 42.2497939, -83.0740488 42.2497526, -83.0742522 42.2497605, -83.07425 42.2497927, -83.0742664 42.2497933, -83.074264 42.249828, -83.0742486 42.2498274, -83.0742469 42.2498508, -83.0742901 42.2498525, -83.0742849 42.2499283, -83.0740542 42.2499194, -83.0740557 42.249898, -83.0740365 42.2498972, -83.0740401 42.2498464, -83.0740593 42.249847, -83.0740596 42.2498436))"
"804483361",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0742748 42.2500451, -83.0743057 42.2500459, -83.0743016 42.2501254, -83.0741652 42.2501216, -83.0741666 42.2500937, -83.0741329 42.2500928, -83.0741352 42.2500485, -83.0741228 42.2500482, -83.074128 42.2499457, -83.0742797 42.2499499, -83.0742748 42.2500451))"
"804483362",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.074009 42.25032, -83.0739677 42.2503189, -83.0739681 42.2503106, -83.0739268 42.2503095, -83.0739271 42.2503024, -83.0738957 42.2503016, -83.0738968 42.2502779, -83.0738517 42.2502767, -83.0738559 42.2501892, -83.0739325 42.2501912, -83.0739738 42.2501923, -83.07398 42.2501924, -83.0739947 42.2501928, -83.0740151 42.2501934, -83.0740402 42.250194, -83.0741092 42.2501958, -83.074101 42.2503636, -83.074007 42.2503611, -83.074009 42.25032))"
"804483363",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.074226 42.2504076, -83.0742245 42.2504459, -83.0741259 42.250444, -83.0741327 42.2502579, -83.0741836 42.2502589, -83.0742312 42.2502598, -83.074246 42.2502601, -83.0743009 42.2502612, -83.0743454 42.2502621, -83.0743405 42.2503964, -83.0742961 42.2503955, -83.0742959 42.2503993, -83.0742631 42.2503987, -83.0742627 42.2504082, -83.074226 42.2504076))"
"804483395",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0750459 42.2504935, -83.075098 42.2505065, -83.0750708 42.2505661, -83.0748763 42.2505175, -83.0749035 42.2504579, -83.0749039 42.250458, -83.0749387 42.250382, -83.0750806 42.2504175, -83.0750459 42.2504935))"
"804483396",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0750696 42.2506626, -83.0750927 42.2506683, -83.0750634 42.2507344, -83.0748676 42.2506867, -83.0748901 42.2506361, -83.0748896 42.250636, -83.0749239 42.2505587, -83.0750836 42.2505975, -83.0750715 42.2506248, -83.0750848 42.2506281, -83.0750696 42.2506626))"
"804483397",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0750602 42.2508278, -83.0750848 42.2508338, -83.075056 42.2508982, -83.0748582 42.2508495, -83.0748871 42.2507852, -83.074888 42.2507854, -83.0749105 42.2507354, -83.0750827 42.2507777, -83.0750602 42.2508278))"
"804486662",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0749154 42.2492395, -83.0748689 42.2492274, -83.0748959 42.2491706, -83.0749302 42.2491794, -83.0749501 42.2491376, -83.0751019 42.249177, -83.0750761 42.2492314, -83.0750554 42.249226, -83.0750481 42.2492414, -83.0751337 42.2492637, -83.0751043 42.2493257, -83.0748998 42.2492726, -83.0749154 42.2492395))"
"804486663",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0750244 42.2494795, -83.0749266 42.2494553, -83.0749816 42.2493337, -83.0751459 42.2493744, -83.0751205 42.2494305, -83.075156 42.2494394, -83.0751264 42.2495049, -83.0750244 42.2494796, -83.0750244 42.2494795))"
"804486664",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0751264 42.249618, -83.0751472 42.2496233, -83.075117 42.2496891, -83.0750729 42.249678, -83.0750723 42.2496792, -83.0748886 42.249633, -83.074946 42.2495079, -83.0751298 42.2495541, -83.0751179 42.24958, -83.0751412 42.2495858, -83.0751264 42.249618))"
"804486665",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0750058 42.2498492, -83.0749129 42.2498254, -83.0749675 42.2497089, -83.0751338 42.2497516, -83.0751151 42.2497916, -83.0751217 42.2497933, -83.0751146 42.2498084, -83.0751353 42.2498137, -83.0751036 42.2498816, -83.0750027 42.2498558, -83.0750058 42.2498492))"
"804486666",,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0751096 42.2499725, -83.0750981 42.2499695, -83.075091 42.2499847, -83.0751094 42.2499893, -83.0750842 42.250044, -83.0749035 42.2499981, -83.0749087 42.2499867, -83.0749287 42.2499435, -83.0749581 42.2498802, -83.0751204 42.2499214, -83.075113 42.2499372, -83.0751246 42.2499401, -83.0751096 42.2499725))"
